,translated_text,Label,word_count,Emojis,Aug_text
5511,कथित तौर रिय नर्तक कंग रनौत द्वार पिछल पांच फिल्म खर्च धन अधिक भुगतान है। ,1,16,neutral,Rihanna reportedly pays her dancers more than Kangana Ranaut has spent on her last five movies.
5512,रिय दाव किय डांस क्र कंग रनौत पिछल पांच फिल्म खर्च धन अधिक निवेश हैं। ,1,21,neutral,Rihanna has claimed that she invests more in her dance crew than Kangana Ranaut has spent on her last five films.
5513,पाठ चार लिख संस्करण नैतिक सम्मानजनक ,1,13,neutral,Here are four rephrased versions of the text that are ethical and respectful:
5514,तस्वीर किसान दिल्ल पुलिस तनावपूर्ण क्षण दिख गय जिसम किसान तलवार पकड़ रह पुलिसकर्म रोक कोशिश रह है। ,1,27,neutral,"1. The photo depicts a tense moment between a farmer and the Delhi Police, with the farmer holding a sword and the policeman trying to restrain him."
5515,तस्वीर किसान दिल्ल पुलिस द्वार हिरासत लिय गय क्योंक विरोध पल तलवार उठ थी। ,1,25,neutral,"2. In the photo, a farmer can be seen being detained by the Delhi Police after he raised his sword in a moment of protest."
5516,3 तस्वीर किसान दिल्ल पुलिस द्वार गिरफ्तार किय रह क्योंक टकराव तलवार लहर थी।,1,20,neutral,3. The image shows a farmer being apprehended by the Delhi Police after he brandished his sword in a confrontation.
5517,तस्वीर किसान दिल्ल पुलिस कठिन क्षण दर्श गय जिसम किसान तलवार पकड़ रह पुलिसकर्म स्थित शांत कोशिश रह है। ,1,28,neutral,"4. The photo captures a difficult moment between a farmer and the Delhi Police, with the farmer holding a sword and the policeman trying to de-escalate the situation."
5518,याद रख महत्वपूर्ण हिंस कभ संघर्ष स्वीकार्य समाधान नह विवाद सुलझ शांतिपूर्ण सम्मानजनक तरीक बढ़ाव दे महत्वपूर्ण है। ,1,27,neutral,"It is important to remember that violence is never an acceptable solution to conflicts, and it is crucial to promote peaceful and respectful means of resolving disputes."
5519,किसान झुकाव देश सबस दूरदराज गांव पहुंच गय याद नह सक था। ,1,20,neutral, nobody could have missed the incline of farmers that has reached even the most remote villages of the country.
5520,किसान झुकाव देश सबस अलग-थलग गांव पहुंच गय है। ,1,14,neutral,the farmers' incline has now reached even the most isolated villages of the country.
5521,किसान आंदोलन अंततः देश सबस ग्रामीण क्षेत्र पहुंच गय है। ,1,13,neutral,the farmers' movement has finally reached the most rural areas of the country.
5522,किसान जोर देश सबस दुर्गम गांव पहुंच गय है। ,1,14,neutral,the farmers' push has now reached even the most inaccessible villages of the country.
